TP_ABRANGENCIA;SG_UF;NM_UE;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;CD_NACIONALIDADE;DS_NACIONALIDADE;NR_IDADE_DATA_POSSE;CD_GENERO;DS_GENERO;CD_GRAU_INSTRUCAO;DS_GRAU_INSTRUCAO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_COR_RACA;DS_COR_RACA;CD_OCUPACAO;DS_OCUPACAO;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO;ST_REELEICAO;VR_DESPESA_CONTRATADA;QT_VOTOS_NOMINAIS;ELEITO
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614476;WILLIAN ALVES DE OLIVEIRA;WILLIAN VINIL;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;52;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;233;POLICIAL MILITAR;5;SUPLENTE;N;13500.0;167;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627466;VANESSA VANONY LIMA COSTA;VANESSA VANONY;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;40;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;581;DONA DE CASA;5;SUPLENTE;N;15000.0;552;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614532;KLEBER VINICIUS BEZERRA CAMELO DE MELO;DEFENSOR KLEBER;12;APTO;2;DEFERIDO;COLIGAÇÃO;70;AVANTE;AVANTE;PRA FAZER A DIFERENÇA I;1;BRASILEIRA NATA;35;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;4946.7699999999995;5286;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604880;WELLINGTON CAPISTRANO FERREIRA NOBRE;CAPISTRANO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;58;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;598;EMPREGADO DOMÉSTICO;5;SUPLENTE;N;;180;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607630;HUDSON QUINTANA LUCAS;HUDSON QUINTANA;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;49;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;125;ADMINISTRADOR;5;SUPLENTE;N;3000.0;336;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605606;GILBERTO ELIAZARIO DE CAMARGOS;GILBERTO CAMARGOS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;54;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;900.0;2261;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620310;ROOSEVELT VILELA PIRES;ROOSEVELT VILELA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;44;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;258;BOMBEIRO MILITAR;3;ELEITO POR MÉDIA;N;113535.88000000002;12257;sim
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605628;RAIMUNDO VITORINO DA SILVA FILHO;NETO TO CONTIGO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;405;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620298;JOSÉ GOMES FERREIRA FILHO;JOSÉ GOMES;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;36;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;2;ELEITO POR QP;N;167396.75999999992;16537;sim
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611642;BENEDITO GALVAO DE FRANÇA;BENEDITO GALVAO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;62;2;MASCULINO;4;ENSINO FUNDAMENTAL;9;SEPARADO;1;BRANCA;999;OUTROS;5;SUPLENTE;N;11500.0;42;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000625529;FRANCISCO LUCIO PEREIRA FILHO;FRANCISCO LUCIO;12;APTO;2;DEFERIDO;COLIGAÇÃO;22;PR;PARTIDO DA REPÚBLICA;UNIÃO E FORÇA;1;BRASILEIRA NATA;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;232771.00000000003;6457;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608907;NAJH YUSUF SALEH AHMAD;NAJH;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;131;ADVOGADO;5;SUPLENTE;N;1000.0;202;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615036;ANA PAULA AGUIAR DE SOUSA;PAULA AIK;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;36;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;402;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;5;SUPLENTE;N;;78;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611634;ROBERTA CANDIDA DA SILVA PEREIRA;ROBERTA VIANA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;38;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;41466.24;284;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614530;GIULIANE SAMPAIO DIAS DE OLIVEIRA;GIULIANE DIAS DA CEILÂNDIA;12;APTO;2;DEFERIDO;COLIGAÇÃO;70;AVANTE;AVANTE;PRA FAZER A DIFERENÇA I;1;BRASILEIRA NATA;33;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;;547;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607596;ELINE TEIXEIRA LEMOS;ELINE LEMOS;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;50;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;5;SUPLENTE;N;16904.5;676;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607605;DANIEL ASSIS MARTINEZ;DANIEL MARTINEZ;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;28;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;235;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;5;SUPLENTE;N;3350.0;87;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612383;LEONARDO MATHEUS DE SOUZA RIBEIRO;LEÓ MATHEUS;12;APTO;2;DEFERIDO;COLIGAÇÃO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;22;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);2;PRETA;931;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;5;SUPLENTE;N;4640.23;463;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601721;GLAUCIA SIMOES DA SILVA;GLAUCIA SIMÕES ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;45;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;16000.0;531;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601698;DANIEL GINO MARTINS;DANIEL GINO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;48;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO;1;BRANCA;131;ADVOGADO;5;SUPLENTE;N;24900.0;394;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620319;ENIVALDO MANOEL DE SOUZA;ST MANOEL SOUZA GASÚ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;54;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;233;POLICIAL MILITAR;5;SUPLENTE;N;3932.3999999999996;934;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602741;MAX MACIEL CAVALCANTI;MAX MACIEL;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;36;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;230;PEDAGOGO;5;SUPLENTE;N;41788.18000000002;8515;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605622;MARIA DE FATIMA PEREIRA DA SILVA GODOI;PROFESSORA GODOI;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;57;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;110;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616379;HAMSES GOMES DA SILVA;HAMSES GOMES;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;47;2;MASCULINO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;157;TÉCNICO DE LABORATÓRIO E RAIOS X;5;SUPLENTE;N;;65;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000625535;WELLINGTON CORSINO DO NASCIMENTO;CORONEL WELLINGTON;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;UNIÃO E FORÇA;1;BRASILEIRA NATA;67;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;921;MILITAR REFORMADO;5;SUPLENTE;N;534.95;2160;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602745;THIAGO DE ÁVILA E SILVA OLIVEIRA;MANDATO COLETIVO;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;32;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;136;COMUNICÓLOGO;5;SUPLENTE;N;22092.370000000003;6040;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625604;NOEMI ALVES BARUZZI;NOEMI BARUZZI;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;61;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;53325.27;392;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000600764;RICARDO MOREIRA DA COSTA;RICARDO TOBÉ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;37;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;3403.2;5080;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602372;MÁRCIA HELENA CORRÊA RIBEIRO;MÁRCIA RIBEIRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;PARTIDO ISOLADO;1;BRASILEIRA NATA;46;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;;850;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604851;ROSIMAR DE JESUS DUTRA;PASTORA ROSE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;52;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;1;BRANCA;910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;5;SUPLENTE;N;;135;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602731;FRANCISCO WILAS DE SOUSA SANTOS;CODÓZÃO;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;43;2;MASCULINO;4;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;413;FEIRANTE, AMBULANTE E MASCATE;5;SUPLENTE;N;;208;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604870;ILTON CORREA DOS SANTOS;JAMAIKA AMBIENTALISTA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;52;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;232;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625605;FRANCISCO DE ASSIS FERNANDES DOS SANTOS;ASSIS FERNANDES;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;50;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;233;POLICIAL MILITAR;4;NÃO ELEITO;N;1470.0;275;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625626;SIMONE CASTELO BRANCO CAVALCANTI;SIMONE CASTELO BRANCO;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;TODOS PELO DF;1;BRASILEIRA NATA;45;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;514;ESTETICISTA;4;NÃO ELEITO;N;;80;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625600;LÚCIA MARIA DE OLIVEIRA FÉLIX;LÚCIA FÉLIX;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;60;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;38046.590000000004;242;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605615;JOAO LUCIO PEREIRA COSTA;JOAO LUCIO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;41;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;2862.0;408;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601714;RENATO CARNEIRO PEDROZA;RENATINHO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;42;2;MASCULINO;4;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;20000.0;474;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000600750;REGINALDO ROCHA SARDINHA;REGINALDO SARDINHA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;3;ELEITO POR MÉDIA;N;88100.0;6738;sim
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614463;MARIA DO SOCORRO FERREIRA DA SILVA;SOCORRO FERREIRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;54;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;278;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615715;VIRGILIO CESAR GALVAO PIMENTEL;PROFESSOR VIRGILIO GALVAO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;47;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;464;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614425;MARCOS DE ALENCAR DANTAS;MARCOS DANTAS;12;APTO;2;DEFERIDO;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;Brasília de Mãos Limpas;1;BRASILEIRA NATA;61;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;125;ADMINISTRADOR;5;SUPLENTE;N;285661.50999999995;18504;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604871;IVONILDO ANTONIO LIRA DE MEDEIROS DA SILVA;LIRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;56;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;277;DEPUTADO;5;SUPLENTE;S;184860.00000000003;3061;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616387;MAYK ARAÚJO LOPES;MAYK MONTALVÃO;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;24;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;16000.0;1874;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000600762;GABRIELA SOARES DE FREITAS;GABI DA JUVENTUDE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;24;4;FEMININO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;931;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;5;SUPLENTE;N;;63;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614432;JOSE GADELHA LOUREIRO;PROFESSOR GADELHA;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;Brasília de Mãos Limpas;1;BRASILEIRA NATA;61;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;266;PROFESSOR DE ENSINO MÉDIO;5;SUPLENTE;N;816.0;13198;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000622460;JOAQUIM DOMINGOS RORIZ NETO;JOAQUIM RORIZ;12;APTO;2;DEFERIDO;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;RENOVAR DF 2;1;BRASILEIRA NATA;27;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;703522.25;31455;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615001;ADELMO JOSÉ LIMA;ADELMO PAPAI SMURF;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;48;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;295;MEMBRO DAS FORÇAS ARMADAS;5;SUPLENTE;N;1518.85;299;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614535;ADRIANO DE ANDRADE MARROCOS;ADRIANO MARROCOS;12;APTO;2;DEFERIDO;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;UNIDOS PELO DF 2;1;BRASILEIRA NATA;52;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;124;CONTADOR;5;SUPLENTE;N;7039.69;1610;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000629552;FRANCISCO CELIO RIBEIRO DE SANTANA;PR. CÉLIO SANTANA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;48;2;MASCULINO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;999;OUTROS;5;SUPLENTE;N;;62;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000610805;RICARDO VALE DA SILVA;RICARDO VALE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;277;DEPUTADO;5;SUPLENTE;S;289463.92000000004;7909;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611637;NICANOR FERREIRA DOS SANTOS;NICANOR FERREIRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;51;2;MASCULINO;4;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;20000.0;863;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000625534;VIRNA MARIA SMITH SOARES DUTRA;VIRNA SMITH;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;UNIÃO E FORÇA;1;BRASILEIRA NATA;48;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;855655.0;2532;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604875;LUIZ ANDRÉ RORIZ SOLANO;DEDÉ RORIZ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;41;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;167;OPERADOR DE EQUIPAMENTO DE RÁDIO, TELEVISÃO, SOM E CINEMA;5;SUPLENTE;N;67385.19;3314;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615016;DULCE HELEN LIM;DULCE LIM;12;APTO;2;DEFERIDO;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;38;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);4;AMARELA;258;BOMBEIRO MILITAR;5;SUPLENTE;N;999.5200000000001;212;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607614;MANUEL BENEVAL ADELINO;BENÉ ADELINO;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;57;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;7750.35;456;nao
